image_id,qr_index,x0,y0,x1,y1,x2,y2,x3,y3,content
damagedimage006_jpg.rf.070c13e5daef2e57aa1987a5d80ec93d,0,186.83,312.66,368.79,175.91,528.53,388.46,346.57,525.21,amzn.to/socialqr
curvedimage024_jpg.rf.0a0655c190bda0c918170899814ed51b,0,303.7,107.42,588.15,93.44,599.8,330.43,315.34,344.41,Test 03
curvedimage024_jpg.rf.0a0655c190bda0c918170899814ed51b,1,197.87,390.75,433.93,383.35,438.94,543.09,202.88,550.49,
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,0,470.28,146.9,524.61,152.46,520.47,192.9,466.14,187.34,Enough
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,1,108.8,259.06,161.83,263.12,158.85,302.09,105.82,298.04,Test 02
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,2,550.16,228.66,607.04,233.79,603.37,274.54,546.48,269.41,Test 02
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,3,236.36,233.3,288.98,237.26,286.01,276.71,233.39,272.74,are
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,4,132.1,172.01,184.4,173.79,183.07,212.92,130.77,211.14,lalala
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,5,443.93,186.96,498.27,192.33,494.08,234.67,439.74,229.3,bayleaf
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,6,524.44,166.21,580.31,172.29,575.83,213.5,519.96,207.42,Test
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,7,334.15,249.09,390.29,254.67,386.27,295.17,330.12,289.59,Test
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,8,260.4,145.64,312.45,149.94,309.28,188.23,257.23,183.92,Test 02
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,9,76.35,163.57,127.65,166.69,125.24,206.37,73.94,203.25,nEeeDeD
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,10,203.57,137.7,253.53,140.86,251.12,179.06,201.16,175.9,Test 01
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,11,89.37,461.74,144.48,456.61,148.12,495.67,93.0,500.8,are
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,12,52.2,251.35,104.7,253.94,102.74,293.5,50.25,290.91,Test 01
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,13,389.99,266.52,442.43,276.15,435.02,316.46,382.59,306.83,New
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,14,469.02,248.8,525.54,255.07,521.13,294.79,464.61,288.51,altoids
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,15,418.51,227.0,471.0,236.88,463.52,276.65,411.02,266.77,lalala
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,16,203.06,564.26,258.45,560.74,260.98,600.63,205.59,604.14,New
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,17,523.73,267.21,580.71,274.86,575.05,317.01,518.07,309.35,kooTEK
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,18,54.45,426.53,106.86,422.72,109.69,461.7,57.28,465.5,Enough
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,19,265.9,407.12,319.79,410.46,317.23,451.58,263.35,448.23,nEeeDeD
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,20,171.75,467.21,226.55,464.97,228.17,504.49,173.36,506.73,altoids
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,21,580.32,185.65,635.99,195.25,628.96,235.97,573.29,226.36,New
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,22,99.53,395.29,154.12,396.63,153.15,436.2,98.56,434.86,Test 03
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,23,211.85,499.97,266.91,500.09,266.83,538.18,211.77,538.06,Test 01
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,24,143.41,369.17,195.51,368.86,195.73,407.5,143.64,407.81,Test 02
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,25,86.32,120.77,140.14,124.02,137.81,162.53,83.99,159.28,hudson
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,26,156.11,83.73,208.11,86.53,205.97,126.31,153.97,123.51,Enough
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,27,178.13,225.25,229.17,228.1,227.0,267.04,175.96,264.19,Words
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,28,142.95,128.62,196.61,131.65,194.42,170.34,140.76,167.3,bayleaf
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,29,387.42,169.02,444.98,173.25,442.07,212.81,384.51,208.57,hudson
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,30,248.91,533.78,306.18,535.24,305.16,575.07,247.89,573.61,Test
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,31,496.74,305.96,553.12,315.85,545.7,358.17,489.32,348.28,are
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,32,125.28,495.53,179.09,489.13,183.81,528.8,130.0,535.2,kooTEK
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,33,257.23,472.05,310.19,472.23,310.05,512.2,257.09,512.02,bayleaf
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,34,120.87,217.8,171.86,219.43,170.63,257.89,119.64,256.26,New
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,35,362.04,307.76,416.9,316.36,410.51,357.14,355.65,348.55,Test 02
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,36,62.53,208.27,115.92,210.04,114.63,249.08,61.24,247.32,Test
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,37,224.08,278.86,276.37,280.92,274.82,320.43,222.52,318.38,Enough
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,38,467.18,348.31,525.69,355.59,520.47,397.54,461.96,390.26,Enough
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,39,300.86,445.37,357.94,445.56,357.81,483.7,300.73,483.51,hudson
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,40,308.18,288.31,363.63,295.56,358.3,336.33,302.85,329.09,Test 01
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,41,213.52,91.19,267.86,95.53,264.59,136.41,210.25,132.06,Test
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,42,443.56,285.9,497.11,296.75,488.96,336.96,435.41,326.11,Words
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,43,361.24,206.83,417.2,214.65,411.49,255.55,355.53,247.74,nEeeDeD
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,44,189.68,180.18,242.93,183.35,240.53,223.64,187.27,220.47,altoids
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,45,496.68,208.36,552.82,213.61,549.05,253.93,492.91,248.67,Test 01
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,46,165.59,267.64,219.56,270.61,217.29,311.87,163.31,308.9,Test 03
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,47,179.99,405.32,235.53,402.18,237.73,441.13,182.2,444.27,New
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,48,294.59,505.61,350.36,508.08,348.57,548.44,292.8,545.97,Enough
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,49,271.24,101.82,324.23,104.55,322.2,144.08,269.21,141.35,New
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,50,134.39,433.42,186.6,428.21,190.56,467.84,138.35,473.05,Words
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,51,248.48,188.52,301.82,192.3,298.96,232.71,245.61,228.93,kooTEK
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,52,96.91,73.97,150.6,78.37,147.38,117.69,93.69,113.28,Test 03
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,53,417.36,126.47,471.54,132.37,467.12,172.97,412.94,167.07,Test 03
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,54,413.97,328.72,468.6,332.89,465.34,375.66,410.71,371.49,Test 03
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,55,164.68,526.83,219.53,526.11,220.07,566.88,165.22,567.6,Test 02
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,56,227.35,374.42,283.74,376.83,282.02,417.2,225.63,414.79,Test
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,57,338.04,480.41,395.93,480.01,396.21,520.14,338.32,520.55,Test 03
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,58,219.06,438.86,274.24,435.9,276.37,475.47,221.18,478.43,lalala
lotsimage002_jpg.rf.0925323210e66ade731adcae09e5b1c0,59,191.03,341.69,242.63,341.78,242.56,380.64,190.96,380.55,Test 01
